Time,V1,V2,V3
273,1.003957992,1.029935145,1.016057088
274,1.003957992,1.029935145,1.016057088
275,1.003957992,1.029935145,1.016057088
276,1.003957992,1.029935145,1.016057088
277,1.003957992,1.029935145,1.016057088
278,1.003957992,1.029935145,1.016057088
279,1.003957992,1.029935145,1.016057088
280,1.003957992,1.029935145,1.016057088
281,1.003957992,1.029935145,1.016057088
282,1.003957992,1.029935145,1.016057088
283,1.003957992,1.029935145,1.016057088
284,1.003957992,1.029935145,1.016057088
285,1.003957992,1.029935145,1.016057088
286,1.003957992,1.029935145,1.016057088
287,1.003957992,1.029935145,1.016057088
288,1.003957992,1.029935145,1.016057088
289,1.003957992,1.029935145,1.016057088
290,1.003957992,1.029935145,1.016057088
291,1.003957992,1.029935145,1.016057088
292,1.003957992,1.029935145,1.016057088
293,1.003957992,1.029935145,1.016057088
294,1.003957992,1.029935145,1.016057088
295,1.003957992,1.029935145,1.016057088
296,1.003957992,1.029935145,1.016057088
297,1.003957992,1.029935145,1.016057088
298,1.003957992,1.029935145,1.016057088
299,1.003957992,1.029935145,1.016057088
300,1.003957992,1.029935145,1.016057088
301,1.003957992,1.029935145,1.016057088
302,1.003957992,1.029935145,1.016057088
303,1.003957992,1.029935145,1.016057088
304,1.003957992,1.029935145,1.016057088
305,1.003957992,1.029935145,1.016057088
306,1.003957992,1.029935145,1.016057088
307,1.003957992,1.029935145,1.016057088
308,1.003957992,1.029935145,1.016057088
309,1.003957992,1.029935145,1.016057088
310,1.003957992,1.029935145,1.016057088
311,1.003957992,1.029935145,1.016057088
312,1.003957992,1.029935145,1.016057088
313,1.003957992,1.029935145,1.016057088
314,1.003957992,1.029935145,1.016057088
315,1.003957992,1.029935145,1.016057088
316,1.003957992,1.029935145,1.016057088
317,1.003957992,1.029935145,1.016057088
318,1.003957992,1.029935145,1.016057088
319,1.003957992,1.029935145,1.016057088
320,1.003957992,1.029935145,1.016057088
321,1.003957992,1.029935145,1.016057088
322,1.003957992,1.029935145,1.016057088
323,1.003957992,1.029935145,1.016057088
324,1.003957992,1.029935145,1.016057088
325,1.003957992,1.029935145,1.016057088
326,1.003957992,1.029935145,1.016057088
327,1.003957992,1.029935145,1.016057088
328,1.003957992,1.029935145,1.016057088
329,1.003957992,1.029935145,1.016057088
330,1.003957992,1.029935145,1.016057088
331,1.003957992,1.029935145,1.016057088
332,1.003957992,1.029935145,1.016057088
333,1.003957992,1.029935145,1.016057088
334,1.003957992,1.029935145,1.016057088
335,1.003957992,1.029935145,1.016057088
336,1.003957992,1.029935145,1.016057088
337,1.003957992,1.029935145,1.016057088
338,1.003957992,1.029935145,1.016057088
339,1.003957992,1.029935145,1.016057088
340,1.003957992,1.029935145,1.016057088
341,1.003957992,1.029935145,1.016057088
342,1.003957992,1.029935145,1.016057088
343,1.003957992,1.029935145,1.016057088
344,1.003957992,1.029935145,1.016057088
345,1.003957992,1.029935145,1.016057088
346,1.003957992,1.029935145,1.016057088
347,1.003957992,1.029935145,1.016057088
348,1.003957992,1.029935145,1.016057088
349,1.003957992,1.029935145,1.016057088
350,1.003957992,1.029935145,1.016057088
351,1.003957992,1.029935145,1.016057088
352,1.003957992,1.029935145,1.016057088
353,1.003957992,1.029935145,1.016057088
354,1.003957992,1.029935145,1.016057088
355,1.003957992,1.029935145,1.016057088
356,1.003957992,1.029935145,1.016057088
357,1.003957992,1.029935145,1.016057088
358,1.003957992,1.029935145,1.016057088
359,1.003957992,1.029935145,1.016057088
360,1.003957992,1.029935145,1.016057088
361,1.003957992,1.029935145,1.016057088
362,1.003954383,1.029935145,1.016057088
363,1.003957992,1.029935145,1.016057088
364,1.003957992,1.029935145,1.016057088
365,1.003957992,1.029935145,1.016057088
366,1.003957992,1.029935145,1.016057088
367,1.003957992,1.029935145,1.016057088
368,1.003957992,1.029935145,1.016057088
369,1.003957992,1.029935145,1.016057088
370,1.003957992,1.029935145,1.016057088
371,1.003957992,1.029935145,1.016057088
372,1.003957992,1.029935145,1.016057088
373,1.003957992,1.029935145,1.016057088
374,1.003546629,1.029610386,1.015732329
375,1.002409971,1.028719101,1.014848261
376,1.001392391,1.027918028,1.014054404
377,1.002738339,1.028978909,1.015108069
378,1.00248214,1.028773228,1.014902388
379,1.002565134,1.028845397,1.014974556
380,1.003535804,1.029606777,1.01572872
381,1.003947166,1.029931537,1.01605348
382,1.003957992,1.029935145,1.016057088
383,1.003957992,1.029935145,1.016057088
384,1.003817262,1.029826892,1.015948835
385,1.002514616,1.028816529,1.014931255
386,1.002557917,1.028852613,1.014970948
387,1.002651737,1.028924782,1.015043117
388,1.002586785,1.028874264,1.01498899
389,1.003164135,1.029318102,1.015440045
390,1.005087433,1.030371766,1.016670523
391,1.004087895,1.029581518,1.015887491
392,1.005419409,1.030635182,1.01693033
393,1.005166819,1.030429501,1.016728258
394,1.005033306,1.030328465,1.016627222
395,1.00447039,1.029888235,1.016183383
396,1.005246204,1.03050167,1.01679321
397,1.004502866,1.029917103,1.016208643
398,1.005920982,1.031032111,1.01732365
399,1.006483899,1.031475949,1.017760271
400,1.005199295,1.030476411,1.016757125
401,1.005242596,1.030512495,1.016796818
402,1.005336415,1.030581056,1.016868987
403,1.005271463,1.030530538,1.01681486
404,1.005841597,1.030970767,1.017262307
405,1.00509465,1.030375375,1.016674131
406,1.004087895,1.029581518,1.015887491
407,1.005419409,1.030635182,1.01693033
408,1.005166819,1.030429501,1.016728258
409,1.005033306,1.030328465,1.016627222
410,1.00447039,1.029888235,1.016183383
411,1.005246204,1.03050167,1.01679321
412,1.004502866,1.029917103,1.016208643
413,1.005920982,1.031032111,1.01732365
414,1.006483899,1.03147234,1.017760271
415,1.005199295,1.030472803,1.016757125
416,1.005242596,1.030508887,1.01679321
417,1.005336415,1.030581056,1.016865378
418,1.005271463,1.030530538,1.01681486
419,1.005841597,1.030970767,1.017262307
420,1.00509465,1.030375375,1.016674131
421,1.004087895,1.029581518,1.015887491
422,1.005419409,1.030635182,1.01693033
423,1.005166819,1.030429501,1.016728258
424,1.005033306,1.030328465,1.016627222
425,1.00447039,1.029888235,1.016183383
426,1.005246204,1.03050167,1.01679321
427,1.004502866,1.029917103,1.016208643
428,1.005920982,1.031032111,1.01732365
429,1.005444668,1.030649616,1.016944764
430,1.003113617,1.028830963,1.015126111
431,1.003200219,1.028899523,1.01519828
432,1.003810046,1.029379446,1.015674594
433,1.003896648,1.029448006,1.015743154
434,1.00486371,1.03020217,1.016497318
435,1.005087433,1.030371766,1.016670523
436,1.004087895,1.029581518,1.015887491
437,1.005419409,1.030635182,1.01693033
438,1.005166819,1.030429501,1.016728258
439,1.004225016,1.029700597,1.015995745
440,1.003008972,1.028751577,1.015043117
441,1.00377757,1.029361403,1.015649334
442,1.003102791,1.028827354,1.015115285
443,1.004971963,1.030295989,1.01658392
444,1.005433843,1.030646008,1.016941156
445,1.003113617,1.028830963,1.015126111
446,1.003200219,1.028899523,1.01519828
447,1.003810046,1.029379446,1.015674594
448,1.003896648,1.029448006,1.015743154
449,0.998585026,1.026175152,1.012134715
450,0.997758693,1.025525633,1.011485196
451,0.996513781,1.024544137,1.010507309
452,0.998711321,1.026276188,1.012235751
453,0.999710859,1.027055611,1.013018782
454,0.998823183,1.026366399,1.012322354
455,0.997581879,1.025402946,1.011351683
456,0.998364911,1.026019989,1.011965118
457,0.997675699,1.025478723,1.011423852
458,0.999580955,1.026969008,1.012921354
459,1.00005366,1.027326244,1.013285807
460,0.997693741,1.025482331,1.011438286
461,0.997780344,1.0255545,1.011506846
462,0.998400995,1.026041639,1.011993986
463,0.998487598,1.0261102,1.012062546
464,0.998577809,1.026175152,1.012131106
465,0.997758693,1.025525633,1.011485196
466,0.996513781,1.024544137,1.010507309
467,0.998711321,1.026276188,1.012235751
468,0.999710859,1.027059219,1.013018782
469,0.998823183,1.026366399,1.012322354
470,0.997581879,1.025402946,1.011351683
471,0.998361302,1.02601638,1.011965118
472,0.997675699,1.025475114,1.011423852
473,0.999580955,1.026969008,1.012921354
474,1.00005366,1.027326244,1.013282198
475,0.997693741,1.025482331,1.011438286
476,0.997780344,1.0255545,1.011506846
477,0.998400995,1.026041639,1.011993986
478,0.998487598,1.0261102,1.012062546
479,0.999010821,1.026514345,1.0124703
480,0.999339189,1.026770544,1.01272289
481,0.999147942,1.02661899,1.012571336
482,0.999956232,1.027254075,1.013206421
483,0.999653124,1.027008701,1.012968264
484,0.997675699,1.025460681,1.011420244
485,0.996452438,1.024511661,1.010464007
486,0.997502494,1.025341602,1.01129034
487,0.99767209,1.025475114,1.011420244
488,0.999580955,1.026969008,1.012921354
489,0.999248978,1.026701984,1.01265433
490,0.997610747,1.025417379,1.011373334
491,0.998303567,1.025958645,1.011918208
492,0.999728901,1.027073653,1.013033216
493,0.999887672,1.02719634,1.013155903
494,0.999335581,1.026763327,1.012719282
495,0.997322072,1.025182831,1.011135177
496,0.996921535,1.024865288,1.010817634
497,0.999866022,1.027185515,1.013141469
498,0.999649515,1.027008701,1.012968264
499,0.997906639,1.025641103,1.011600666
500,0.998260266,1.025933386,1.011885732
501,0.998938653,1.026467435,1.012416173
502,0.999866022,1.02719634,1.013141469
503,1.00030986,1.027539142,1.013487879
504,0.99924537,1.026701984,1.01265433
505,0.997610747,1.025417379,1.011373334
506,0.998303567,1.025958645,1.011918208
507,0.999728901,1.027073653,1.013033216
508,0.999887672,1.02719634,1.013155903
509,0.999331973,1.026759719,1.012719282
510,0.984909041,1.017558199,1.002684213
511,0.984476028,1.017222614,1.002345019
512,0.987572069,1.019640268,1.004780716
513,0.987341129,1.019452629,1.004600294
514,0.985518867,1.018034513,1.00317496
515,0.98588332,1.018337622,1.003467244
516,0.986594182,1.018889713,1.004019335
517,0.987561244,1.019647485,1.004777107
518,0.988023124,1.020004721,1.005137951
519,0.986918942,1.019135087,1.004268317
520,0.985208542,1.017803573,1.002933195
521,0.984764704,1.017442729,1.002579568
522,0.985056987,1.017666452,1.002810508
523,0.985619904,1.01811029,1.003254346
524,0.985702898,1.01817885,1.003319298
525,0.984905433,1.01755459,1.002680604
526,0.984476028,1.017222614,1.002345019
527,0.987229267,1.019380461,1.0045173
528,0.985583819,1.018099465,1.003225478
529,0.984050233,1.016901463,1.002027477
530,0.98588332,1.018337622,1.003467244
531,0.986594182,1.018889713,1.004019335
532,0.987561244,1.019647485,1.004777107
533,0.986388501,1.018727333,1.003856955
534,0.985695681,1.018186067,1.003312081
535,0.9869009,1.019135087,1.0042611
536,0.986926159,1.019142304,1.004279143
537,0.986695218,1.018947448,1.004091504
538,0.987074105,1.019250557,1.004394613
539,0.986767387,1.019005183,1.00414563
540,0.984909041,1.017558199,1.002684213
541,0.984476028,1.017222614,1.002345019
542,0.987229267,1.019380461,1.0045173
543,0.985583819,1.018099465,1.003225478
544,0.984927083,1.017583458,1.00271308
545,0.98743134,1.019528407,1.004676071
546,0.988153028,1.020091323,1.005235379
547,0.98902627,1.020776927,1.005917374
548,0.987409689,1.019513973,1.004650812
549,0.985699289,1.018186067,1.003312081
550,0.9869009,1.019135087,1.0042611
551,0.98692255,1.019142304,1.004279143
552,0.98669161,1.018947448,1.004091504
553,0.987074105,1.019250557,1.004394613
554,0.987680322,1.019723262,1.004867318
555,0.986980285,1.019178388,1.004315227
556,0.986781821,1.019023225,1.004160064
557,0.9886113,1.020455775,1.005596223
558,0.985641554,1.018146374,1.003275997
559,0.984562631,1.017294783,1.002424405
560,0.985295144,1.017854091,1.002998147
561,0.985865277,1.018301537,1.003445593
562,0.987294219,1.019420153,1.004567818
563,0.987113797,1.019279424,1.004419872
564,0.985699289,1.018186067,1.003312081
565,0.9869009,1.019135087,1.0042611
566,0.985493608,1.018038121,1.003160526
567,0.984973993,1.017615934,1.002745556
568,0.986612224,1.018893321,1.004033769
569,0.983534226,1.017190138,1.002045519
570,0.982808929,1.01663083,1.001478994
571,0.982177453,1.016140082,1.000984638
572,0.982072808,1.016060697,1.000901644
573,0.979427822,1.017460771,1.004040986
574,0.980347974,1.017980386,1.004719372
575,0.981112963,1.01855052,1.005314765
576,0.981690313,1.019001574,1.005773036
577,0.983140906,1.020127408,1.00692052
578,0.982956875,1.019986678,1.006768966
579,0.981520717,1.018882496,1.005632307
580,0.982736761,1.019838732,1.006606586
581,0.981311427,1.01873455,1.005477144
582,0.980784595,1.018308754,1.005054957
583,0.982448086,1.019596967,1.006375646
584,0.983530617,1.020430516,1.007227237
585,0.982819755,1.019882034,1.006660712
586,0.982191886,1.019394894,1.006162748
587,0.982083633,1.019315509,1.006079754
588,0.98139803,1.018799502,1.005542096
589,0.983079562,1.02009854,1.006877219
590,0.982758411,1.019824299,1.006613803
591,0.982603248,1.019708829,1.006491116
592,0.983144514,1.020131016,1.00692052
593,0.982956875,1.019986678,1.006768966
594,0.982556339,1.019672744,1.006447815
595,0.984382209,1.021094469,1.007898407
596,0.982292923,1.019481497,1.006245742
597,0.980777378,1.018308754,1.005051349
598,0.980968626,1.018442266,1.005202903
599,0.980856764,1.018348447,1.005109084
600,0.983281635,1.020239269,1.007032382
601,0.983433189,1.020354739,1.007147852
602,0.982177453,1.019387677,1.006151923
603,0.98139803,1.018799502,1.005542096
604,0.982332616,1.019528407,1.006289043
605,0.98112018,1.01857217,1.005321982
606,0.981347512,1.018748984,1.005506012
607,0.983140906,1.020127408,1.00692052
608,0.982956875,1.019986678,1.006768966
609,0.982556339,1.019672744,1.006447815
610,0.982476953,1.019615009,1.006386471
611,0.979943829,1.017666452,1.004391004
612,0.980430968,1.018045338,1.004780716
613,0.980965017,1.018442266,1.005202903
614,0.980856764,1.018348447,1.005109084
615,0.983285243,1.020239269,1.00703599
616,0.983433189,1.020354739,1.007147852
617,0.982177453,1.019387677,1.006151923
618,0.98139803,1.018799502,1.005542096
619,0.982332616,1.019528407,1.006289043
620,0.98112018,1.01857217,1.005321982
621,0.981347512,1.018748984,1.005506012
622,0.983140906,1.020127408,1.00692052
623,0.982956875,1.019986678,1.006768966
624,0.982556339,1.019672744,1.006447815
625,0.982473345,1.019615009,1.006386471
626,0.981156264,1.018608255,1.005347241
627,0.982837797,1.019918118,1.006685972
628,0.982964092,1.019997504,1.006783399
629,0.98218467,1.019384069,1.006162748
630,0.980510354,1.01855052,1.005119909
631,0.980640258,1.018658773,1.005228162
632,0.979712889,1.017940693,1.004488432
633,0.980391275,1.018467525,1.00502609
634,0.981011927,1.018951056,1.005520446
635,0.978063832,1.016850945,1.003232695
636,0.977688554,1.016547836,1.002929586
637,0.977796807,1.016634438,1.003027014
638,0.979536075,1.017796356,1.004351311
639,0.980510354,1.018557736,1.005127126
640,0.980077341,1.018222152,1.004777107
641,0.978107133,1.016883421,1.003257954
642,0.980044865,1.018218543,1.004762673
643,0.978215386,1.016970023,1.003348165
644,0.977555042,1.016435974,1.002814116
645,0.980181986,1.018305146,1.004867318
646,0.980643866,1.018658773,1.005228162
647,0.979712889,1.017940693,1.004488432
648,0.979579376,1.017836049,1.004383787
649,0.978157651,1.016919505,1.003297647
650,0.976905523,1.015901925,1.002280067
651,0.977677729,1.016540619,1.002922369
652,0.977796807,1.016634438,1.003027014
653,0.979536075,1.017796356,1.00435492
654,0.980513962,1.018557736,1.005127126
655,0.980077341,1.018222152,1.004777107
656,0.978107133,1.016883421,1.003261563
657,0.980048474,1.018218543,1.004762673
658,0.978215386,1.016970023,1.003348165
659,0.977555042,1.016435974,1.002814116
660,0.980181986,1.018305146,1.004867318
661,0.980643866,1.018658773,1.005228162
662,0.979712889,1.017940693,1.004488432
663,0.979579376,1.017836049,1.004383787
664,0.978522104,1.01720818,1.003589931
665,0.97901646,1.017612325,1.003997684
666,0.980254155,1.018377315,1.00493227
667,0.979864443,1.018048947,1.004607511
668,0.979846401,1.018038121,1.004596685
669,0.980513962,1.018557736,1.005127126
670,0.980077341,1.018222152,1.004777107
671,0.97982475,1.018023687,1.004575035
672,0.981787741,1.019550057,1.00613388
673,0.978673658,1.017334476,1.003719835
674,0.977544217,1.016428757,1.002810508
675,0.978215386,1.016970023,1.003362599
676,0.978081874,1.016858162,1.003250737
677,0.980513962,1.018557736,1.005127126
678,0.980459836,1.018514435,1.005080216
679,0.978514887,1.017204572,1.003586322
680,0.97901646,1.017612325,1.003997684
681,0.979012851,1.017608717,1.003994076
682,0.977955579,1.016764342,1.003146093
683,0.97855458,1.017240656,1.003633232
684,0.980513962,1.018557736,1.005127126
685,0.980077341,1.018222152,1.004777107
686,0.9798031,1.018005645,1.004556992
687,0.979705672,1.017937085,1.004484824
688,0.976382299,1.015468913,1.001839838
689,0.971915052,1.01612204,1.003911082
690,0.9727053,1.016796818,1.004596685
691,0.972564571,1.016684957,1.004481215
692,0.974668291,1.018384531,1.006216874
693,0.974621381,1.018344839,1.006173573
694,0.973026451,1.017034975,1.004834842
695,0.973531632,1.017446337,1.005253421
696,0.973535241,1.01743912,1.005246204
697,0.972485185,1.016587529,1.004383787
