Time,V1,V2,V3
348,0.997585488,1.025475114,1.010622779
349,0.997585488,1.025475114,1.010622779
350,0.997585488,1.025475114,1.010622779
351,0.997585488,1.025475114,1.010622779
352,0.997585488,1.025475114,1.010622779
353,0.997585488,1.025475114,1.010622779
354,0.997585488,1.025475114,1.010622779
355,0.997585488,1.025475114,1.010622779
356,0.997585488,1.025475114,1.010622779
357,0.997585488,1.025475114,1.010622779
358,0.997585488,1.025475114,1.010622779
359,0.997585488,1.025475114,1.010622779
360,0.997585488,1.025475114,1.010622779
361,0.997585488,1.025475114,1.010622779
362,0.997585488,1.025475114,1.010622779
363,0.997585488,1.025475114,1.010622779
364,0.997585488,1.025475114,1.010622779
365,0.997585488,1.025475114,1.010622779
366,0.997585488,1.025475114,1.010622779
367,0.997585488,1.025475114,1.010622779
368,0.997585488,1.025475114,1.010622779
369,0.997585488,1.025475114,1.010622779
370,0.997585488,1.025475114,1.010622779
371,0.997585488,1.025475114,1.010622779
372,0.997585488,1.025475114,1.010622779
373,0.99372085,1.022418766,1.007577256
374,0.996059118,1.024273504,1.009424777
375,0.997581879,1.025475114,1.01061917
376,0.997585488,1.025475114,1.010622779
377,0.997585488,1.025475114,1.010622779
378,0.997585488,1.025475114,1.010622779
379,0.997585488,1.025475114,1.010622779
380,0.997585488,1.025475114,1.010622779
381,0.997585488,1.025475114,1.010622779
382,0.997585488,1.025475114,1.010622779
383,0.997585488,1.025475114,1.010622779
384,0.997585488,1.025475114,1.010622779
385,0.997585488,1.025475114,1.010622779
386,0.997585488,1.025475114,1.010622779
387,0.992190871,1.021246024,1.006368429
388,0.993493518,1.022245561,1.007404051
389,0.996059118,1.024273504,1.009424777
390,1.000414504,1.027236033,1.012574944
391,1.00042533,1.027239641,1.012578553
392,1.00042533,1.027239641,1.012578553
393,1.00042533,1.027239641,1.012578553
394,1.00042533,1.027239641,1.012578553
395,1.00042533,1.027239641,1.012578553
396,1.00042533,1.027239641,1.012578553
397,1.00042533,1.027239641,1.012578553
398,1.00042533,1.027239641,1.012578553
399,1.00042533,1.027239641,1.012578553
400,1.00042533,1.027239641,1.012578553
401,1.00042533,1.027239641,1.012578553
402,0.995077623,1.023043026,1.008363896
403,0.996365835,1.024031739,1.009385084
404,0.998913394,1.026045248,1.011391376
405,1.000421721,1.027239641,1.012578553
406,1.00042533,1.027239641,1.012578553
407,1.00042533,1.027239641,1.012578553
408,1.00042533,1.027239641,1.012578553
409,1.00042533,1.027239641,1.012578553
410,1.00042533,1.027239641,1.012578553
411,1.00042533,1.027239641,1.012578553
412,1.00042533,1.027239641,1.012578553
413,1.00042533,1.027239641,1.012578553
414,1.00042533,1.027239641,1.012578553
415,1.00042533,1.027239641,1.012578553
416,1.00042533,1.027239641,1.012578553
417,0.995077623,1.023043026,1.008363896
418,0.996365835,1.024031739,1.009385084
419,0.998913394,1.026045248,1.011391376
420,1.000421721,1.027239641,1.012578553
421,1.00042533,1.027239641,1.012578553
422,1.00042533,1.027239641,1.012578553
423,1.00042533,1.027239641,1.012578553
424,1.00042533,1.027239641,1.012578553
425,1.00042533,1.027239641,1.012578553
426,1.00042533,1.027239641,1.012578553
427,0.999526828,1.026528779,1.011871299
428,0.995979733,1.023717804,1.009074758
429,1.000418113,1.027236033,1.012574944
430,1.00042533,1.027239641,1.012578553
431,1.00042533,1.027239641,1.012578553
432,0.995077623,1.023043026,1.008363896
433,0.996365835,1.024031739,1.009385084
434,0.998913394,1.026045248,1.011391376
435,1.000421721,1.027239641,1.012578553
436,1.00042533,1.027239641,1.012578553
437,1.00042533,1.027239641,1.012578553
438,1.00042533,1.027239641,1.012578553
439,1.00042533,1.027239641,1.012578553
440,1.00042533,1.027239641,1.012578553
441,0.998047368,1.025374078,1.010702164
442,0.996391095,1.024067823,1.009399518
443,0.995968907,1.023710588,1.00907115
444,1.000418113,1.027236033,1.012574944
445,1.00042533,1.027239641,1.012578553
446,1.00042533,1.027239641,1.012578553
447,0.995077623,1.023043026,1.008363896
448,0.996365835,1.024031739,1.009385084
449,0.993208451,1.02250176,1.007454569
450,0.994727604,1.023703371,1.008652571
451,0.994731213,1.023706979,1.008656179
452,0.994731213,1.023706979,1.008656179
453,0.994731213,1.023706979,1.008656179
454,0.994731213,1.023706979,1.008656179
455,0.994731213,1.023706979,1.008656179
456,0.99230995,1.02180894,1.006747315
457,0.990624809,1.020484643,1.005423018
458,0.990202621,1.020127408,1.005091041
459,0.994720387,1.023699762,1.008652571
460,0.994731213,1.023706979,1.008656179
461,0.994731213,1.023706979,1.008656179
462,0.989289686,1.019441804,1.004365745
463,0.990606767,1.020452167,1.005412193
464,0.993194017,1.022494544,1.007450961
465,0.994727604,1.023703371,1.008656179
466,0.994731213,1.023706979,1.008656179
467,0.994731213,1.023706979,1.008656179
468,0.994731213,1.023706979,1.008656179
469,0.994731213,1.023706979,1.008656179
470,0.994731213,1.023706979,1.008656179
471,0.99230995,1.02180894,1.006747315
472,0.990624809,1.020484643,1.005423018
473,0.990202621,1.020127408,1.005091041
474,0.994720387,1.023699762,1.008652571
475,0.994731213,1.023706979,1.008656179
476,0.994731213,1.023706979,1.008656179
477,0.989289686,1.019441804,1.004365745
478,0.994518315,1.023540991,1.008490191
479,0.994727604,1.023703371,1.008656179
480,0.994731213,1.023706979,1.008656179
481,0.994731213,1.023706979,1.008656179
482,0.992692444,1.022094007,1.007050424
483,0.994727604,1.023703371,1.008656179
484,0.994731213,1.023706979,1.008656179
485,0.994731213,1.023706979,1.008656179
486,0.99230995,1.02180894,1.006747315
487,0.990624809,1.020484643,1.005423018
488,0.990202621,1.020127408,1.005091041
489,0.994720387,1.023699762,1.008652571
490,0.992627493,1.022057922,1.006996297
491,0.994723996,1.023703371,1.008652571
492,0.994731213,1.023706979,1.008656179
493,0.994731213,1.023706979,1.008656179
494,0.994731213,1.023706979,1.008656179
495,0.994731213,1.023706979,1.008656179
496,0.994731213,1.023706979,1.008656179
497,0.992692444,1.022094007,1.007050424
498,0.994727604,1.023703371,1.008656179
499,0.994731213,1.023706979,1.008656179
500,0.994731213,1.023706979,1.008656179
501,0.99230995,1.02180894,1.006747315
502,0.990624809,1.020484643,1.005423018
503,0.990202621,1.020127408,1.005091041
504,0.994720387,1.023699762,1.008652571
505,0.992627493,1.022057922,1.006996297
506,0.994723996,1.023703371,1.008652571
507,0.994731213,1.023706979,1.008656179
508,0.994731213,1.023706979,1.008656179
509,0.994731213,1.023706979,1.008656179
510,0.981726398,1.01568181,0.999696425
511,0.981719181,1.015678202,0.999696425
512,0.979608244,1.014014712,0.998029326
513,0.981711964,1.015674594,0.999692816
514,0.981719181,1.015678202,0.999696425
515,0.981719181,1.015678202,0.999696425
516,0.979204099,1.013715211,0.997711783
517,0.977454006,1.012344004,0.99633336
518,0.977024601,1.011979552,0.995997775
519,0.981719181,1.015678202,0.999696425
520,0.977381837,1.012282661,0.996279233
521,0.981719181,1.015678202,0.999696425
522,0.981719181,1.015678202,0.999696425
523,0.981719181,1.015678202,0.999696425
524,0.981719181,1.015678202,0.999696425
525,0.981719181,1.015678202,0.999696425
526,0.981719181,1.015678202,0.999696425
527,0.979608244,1.014014712,0.998029326
528,0.981170698,1.015252406,0.999263412
529,0.980080949,1.014400815,0.998404604
530,0.981711964,1.015674594,0.999692816
531,0.979204099,1.013715211,0.997711783
532,0.978417459,1.013105385,0.99709474
533,0.981708356,1.015674594,0.999689208
534,0.981719181,1.015678202,0.999696425
535,0.977381837,1.012282661,0.996279233
536,0.981719181,1.015678202,0.999696425
537,0.981719181,1.015678202,0.999696425
538,0.981719181,1.015678202,0.999696425
539,0.981719181,1.015678202,0.999696425
540,0.981719181,1.015678202,0.999696425
541,0.981719181,1.015678202,0.999696425
542,0.979608244,1.014014712,0.998029326
543,0.981170698,1.015252406,0.999263412
544,0.980080949,1.014400815,0.998404604
545,0.981711964,1.015674594,0.999692816
546,0.981719181,1.015678202,0.999696425
547,0.981719181,1.015678202,0.999696425
548,0.981719181,1.015678202,0.999696425
549,0.981719181,1.015678202,0.999696425
550,0.977378229,1.012279052,0.996279233
551,0.981719181,1.015678202,0.999696425
552,0.981719181,1.015678202,0.999696425
553,0.981719181,1.015678202,0.999696425
554,0.981719181,1.015678202,0.999696425
555,0.981719181,1.015678202,0.999696425
556,0.981719181,1.015678202,0.999696425
557,0.979608244,1.014014712,0.998029326
558,0.981062445,1.015169412,0.999180418
559,0.977948362,1.012719282,0.996723071
560,0.981715572,1.015678202,0.999692816
561,0.981719181,1.015678202,0.999696425
562,0.981719181,1.015678202,0.999696425
563,0.981719181,1.015678202,0.999696425
564,0.981719181,1.015678202,0.999696425
565,0.977378229,1.012279052,0.996279233
566,0.981719181,1.015678202,0.999696425
567,0.979536075,1.013975019,0.997971591
568,0.981711964,1.015674594,0.999692816
569,0.977320493,1.012979089,0.996665336
570,0.977320493,1.012979089,0.996665336
571,0.977320493,1.012979089,0.996665336
572,0.975184297,1.011297557,0.994980195
573,0.976656541,1.012463083,0.996145721
574,0.973502765,1.013224463,0.998812357
575,0.977349361,1.016212251,1.00185788
576,0.977352969,1.016212251,1.00185788
577,0.977352969,1.016212251,1.00185788
578,0.977352969,1.016212251,1.00185788
579,0.977352969,1.016212251,1.00185788
580,0.972954282,1.012791451,0.998368519
581,0.977349361,1.016212251,1.00185788
582,0.975137388,1.014494634,1.000096962
583,0.977342144,1.016208643,1.001854271
584,0.977352969,1.016212251,1.00185788
585,0.977352969,1.016208643,1.00185788
586,0.977349361,1.016208643,1.00185788
587,0.977352969,1.016208643,1.00185788
588,0.976696234,1.015699853,1.001334656
589,0.973535241,1.013235289,0.998823183
590,0.977349361,1.016212251,1.00185788
591,0.977352969,1.016212251,1.00185788
592,0.977352969,1.016212251,1.00185788
593,0.977352969,1.016212251,1.00185788
594,0.977352969,1.016212251,1.00185788
595,0.975213165,1.014537935,1.000158305
596,0.977345753,1.016208643,1.001854271
597,0.972957891,1.012791451,0.998372128
598,0.977349361,1.016212251,1.00185788
599,0.977352969,1.016212251,1.00185788
600,0.977352969,1.016208643,1.00185788
601,0.977349361,1.016208643,1.00185788
602,0.977352969,1.016208643,1.00185788
603,0.976696234,1.015699853,1.001334656
604,0.973535241,1.013235289,0.998823183
605,0.975566792,1.014833827,1.00044698
606,0.976905523,1.015869449,1.001507861
607,0.977338536,1.016205034,1.001854271
608,0.977352969,1.016212251,1.00185788
609,0.977352969,1.016212251,1.00185788
610,0.975213165,1.014537935,1.000158305
611,0.977345753,1.016208643,1.001854271
612,0.972957891,1.012791451,0.998372128
613,0.977349361,1.016212251,1.00185788
614,0.977352969,1.016212251,1.00185788
615,0.977352969,1.016212251,1.00185788
616,0.977352969,1.016212251,1.00185788
617,0.977352969,1.016212251,1.00185788
618,0.976696234,1.015699853,1.001334656
619,0.973535241,1.013235289,0.998823183
620,0.975566792,1.014833827,1.00044698
621,0.976905523,1.015869449,1.001507861
622,0.977338536,1.016205034,1.001854271
623,0.977352969,1.016212251,1.00185788
624,0.977349361,1.016208643,1.00185788
625,0.977349361,1.016208643,1.00185788
626,0.977352969,1.016212251,1.00185788
627,0.972954282,1.012791451,0.998368519
628,0.977349361,1.016212251,1.00185788
629,0.977352969,1.016212251,1.00185788
630,0.9744157,1.01441164,0.999808286
631,0.974401266,1.014408031,0.99980107
632,0.974401266,1.014408031,0.99980107
633,0.974296621,1.014325037,0.999718075
634,0.972247028,1.01272289,0.998090669
635,0.971741847,1.012344004,0.997693741
636,0.972651173,1.01304765,0.998419037
637,0.974394049,1.014404423,0.99980107
638,0.974401266,1.014404423,0.99980107
639,0.974401266,1.014404423,0.99980107
640,0.974401266,1.014404423,0.99980107
641,0.974401266,1.014408031,0.99980107
642,0.969706687,1.010951147,0.996116853
643,0.974397658,1.014404423,0.99980107
644,0.972055781,1.012589378,0.997939115
645,0.974390441,1.014400815,0.999797461
646,0.974401266,1.014408031,0.99980107
647,0.974401266,1.014408031,0.99980107
648,0.974296621,1.014325037,0.999718075
649,0.972247028,1.01272289,0.998090669
650,0.971741847,1.012344004,0.997693741
651,0.972651173,1.01304765,0.998419037
652,0.974397658,1.014404423,0.99980107
653,0.974404875,1.014408031,0.999804678
654,0.974401266,1.014408031,0.99980107
655,0.974401266,1.014408031,0.99980107
656,0.974401266,1.014408031,0.99980107
657,0.969706687,1.010951147,0.996116853
658,0.974397658,1.014404423,0.99980107
659,0.972055781,1.012589378,0.997939115
660,0.974390441,1.014400815,0.999797461
661,0.974401266,1.014408031,0.99980107
662,0.974401266,1.014404423,0.99980107
663,0.974401266,1.014404423,0.99980107
664,0.974401266,1.014404423,0.99980107
665,0.971749063,1.012347613,0.997693741
666,0.972651173,1.01304765,0.998419037
667,0.974397658,1.014404423,0.99980107
668,0.974404875,1.014408031,0.999804678
669,0.974401266,1.014408031,0.99980107
670,0.974401266,1.014408031,0.99980107
671,0.974401266,1.014408031,0.99980107
672,0.972247028,1.012719282,0.998090669
673,0.974394049,1.014404423,0.99980107
674,0.969594825,1.010864544,0.996030251
675,0.974397658,1.014404423,0.99980107
676,0.974401266,1.014408031,0.99980107
677,0.974401266,1.014404423,0.99980107
678,0.974401266,1.014404423,0.99980107
679,0.974401266,1.014404423,0.99980107
680,0.971749063,1.012347613,0.997693741
681,0.972651173,1.01304765,0.998419037
682,0.972160425,1.012672372,0.998025718
683,0.974394049,1.014404423,0.99980107
684,0.974401266,1.014408031,0.99980107
685,0.974401266,1.014408031,0.99980107
686,0.974401266,1.014408031,0.99980107
687,0.972247028,1.012719282,0.998090669
688,0.974394049,1.014404423,0.99980107
689,0.963752762,1.01043514,0.996961228
690,0.968187534,1.014000278,1.000598535
691,0.968201968,1.014007495,1.000602143
692,0.968201968,1.014003886,1.000602143
693,0.968201968,1.014003886,1.000602143
694,0.968201968,1.014003886,1.000602143
695,0.965593066,1.011925425,0.998469556
696,0.966469917,1.012632679,0.99919846
697,0.966004428,1.012257402,0.99880514
